ticker,date,score,signal,entry_price,comp_trend,comp_wyckoff,comp_vwap,comp_comparative_strength,comp_support_resistance,return_5d_pct,return_10d_pct,return_20d_pct
STAA,2025-06-12,-20,pantau,17.44,0,0,-15,-15,10,-6.31,-2.98,-0.8
STAA,2025-06-20,-50,jual,16.34,-30,0,-15,-15,10,3.55,1.65,8.69
STAA,2025-06-27,-30,pantau,16.92,-30,0,15,-15,0,-1.83,2.25,13.77
STAA,2025-07-07,-30,pantau,16.61,0,0,-15,-15,0,4.15,6.92,11.32
STAA,2025-07-14,40,beli,17.3,0,0,15,15,10,2.66,11.27,57.8
STAA,2025-07-21,25,pantau,17.76,0,0,15,15,-5,8.39,4.11,57.6
STAA,2025-07-28,30,pantau,19.25,0,0,15,15,0,-3.95,41.82,42.81
STAA,2025-08-04,40,beli,18.49,30,-20,15,15,0,47.65,51.38,50.03
STAA,2025-08-11,40,beli,27.3,30,-20,15,15,0,2.53,0.7,1.39
STAA,2025-08-18,30,pantau,27.99,30,0,-15,15,0,-1.79,-0.89,-2.72
STAA,2025-08-25,30,pantau,27.49,30,0,-15,15,0,0.91,0.69,-3.42
STAA,2025-09-02,60,beli,27.74,30,0,15,15,0,-0.22,-1.84,-3.14
STAA,2025-09-09,40,beli,27.68,30,0,-15,15,10,-1.63,-4.08,-3.47
STAA,2025-09-16,-35,pantau,27.23,0,-10,-15,-15,5,-2.5,-1.32,-0.48
STAA,2025-09-23,-40,jual,26.55,0,-10,-15,-15,0,1.21,0.64,0.53
STAA,2025-09-30,-30,pantau,26.87,-30,-10,15,-15,10,-0.56,0.86,1.08
STAA,2025-10-07,-60,jual,26.72,-30,-10,-15,-15,10,1.42,-0.11,-5.39
STAA,2025-10-14,-35,pantau,27.1,-30,-10,15,-15,5,-1.51,0.22,1.11
STAA,2025-10-21,-35,pantau,26.69,-30,-10,15,-15,5,1.76,-5.28,-3.82
STAA,2025-10-28,-35,pantau,27.16,-30,-10,15,-15,5,-6.92,0.88,-3.5
STAA,2025-11-04,-40,jual,25.28,0,-10,-15,-15,0,8.39,1.54,4.31
STAA,2025-11-11,25,pantau,27.4,0,-10,15,15,5,-6.31,-4.34,-12.45
STAA,2025-11-18,0,pantau,25.67,0,-10,-15,15,10,2.1,2.73,0.86
STAA,2025-11-25,-40,jual,26.21,0,-10,-15,-15,0,0.61,-8.47,-9.84
STAA,2025-12-03,45,beli,26.37,30,-10,15,15,-5,-9.03,-1.82,-10.5
STAA,2025-12-10,10,pantau,23.99,30,0,-15,-15,10,7.92,-1.5,-7.79
STAA,2025-12-17,0,pantau,25.89,0,0,15,-15,0,-8.73,-8.85,-19.0
STAA,2025-12-24,-30,pantau,23.63,0,0,-15,-15,0,-0.13,-6.39,-19.13
STAA,2026-01-02,-20,pantau,23.6,-30,0,15,-15,10,-6.27,-11.14,-23.56
STAA,2026-01-09,-30,pantau,22.12,-30,0,15,-15,0,-5.2,-13.61,-21.29
STAA,2026-01-16,-60,jual,20.97,-30,0,-15,-15,0,-8.87,-13.97,-22.75
STAA,2026-01-26,-60,jual,19.11,-30,0,-15,-15,0,-5.6,-8.9,3.35
STAA,2026-02-02,-60,jual,18.04,-30,0,-15,-15,0,-3.49,-10.2,4.88
STAA,2026-02-09,-60,jual,17.41,-30,0,-15,-15,0,-6.95,13.44,-1.03
STAA,2026-02-17,-60,jual,16.2,-30,0,-15,-15,0,21.91,16.79,10.19
STAA,2026-02-24,0,pantau,19.75,-30,0,15,15,0,-4.2,-12.76,-3.95
STAA,2026-03-03,-30,pantau,18.92,-30,0,-15,15,0,-8.93,-5.66,-1.16
STAA,2026-03-10,-30,pantau,17.23,-30,0,-15,15,0,3.6,10.1,21.18
STAA,2026-03-17,-30,pantau,17.85,-30,0,-15,15,0,6.27,4.76,38.54
STAA,2026-03-24,25,pantau,18.97,0,0,15,15,-5,-1.42,10.07,30.73
STAA,2026-03-31,-5,pantau,18.7,-30,0,15,15,-5,11.66,32.25,36.26
STAA,2026-04-08,0,pantau,20.88,-30,0,15,15,0,18.44,18.77,32.9
STAA,2026-04-15,-30,pantau,24.73,-30,0,-15,15,0,0.28,3.03,18.88
STAA,2026-04-22,0,pantau,24.8,0,0,-15,15,0,2.74,11.9,33.27
STAA,2026-04-29,30,pantau,25.48,30,0,-15,15,0,8.91,15.38,14.13
STAA,2026-05-06,60,beli,27.75,30,0,15,15,0,5.95,19.1,7.6
STAA,2026-05-13,60,beli,29.4,30,0,15,15,0,12.41,-1.09,-1.7
STAA,2026-05-20,60,beli,33.05,30,0,15,15,0,-12.01,-9.65,-11.89
STAA,2026-05-28,30,pantau,29.08,30,0,-15,15,0,2.68,-0.62,0.72
STAA,2026-06-04,30,pantau,29.86,0,0,15,15,0,-3.22,-2.48,-8.44
STAA,2026-06-11,0,pantau,28.9,0,0,-15,15,0,0.76,1.35,-3.88
STAA,2026-06-18,30,pantau,29.12,0,0,15,15,0,0.58,-6.11,-17.69
STAA,2026-06-26,-30,pantau,29.29,0,0,-15,-15,0,-6.66,-5.16,-21.65
STAA,2026-07-06,-35,pantau,27.34,0,0,-15,-15,-5,1.61,-12.33,-10.97
STAA,2026-07-13,-5,pantau,27.78,0,0,15,-15,-5,-13.71,-17.39,-9.58
STAA,2026-07-20,-30,pantau,23.97,0,0,-15,-15,0,-4.26,1.54,0.5
STAA,2026-07-27,-60,jual,22.95,-30,0,-15,-15,0,6.06,9.46,1.35
STAA,2026-08-03,-30,pantau,24.34,-30,0,15,-15,0,3.2,-1.03,-7.19
STAA,2026-08-10,-35,pantau,25.12,-30,0,15,-15,-5,-4.1,-7.4,-3.82
STAA,2026-08-17,0,pantau,24.09,0,0,-15,15,0,-3.45,-6.23,-6.81
SURE,2024-02-09,20,pantau,105.79,0,-10,15,15,0,0.41,2.14,4.09
SURE,2024-02-16,20,pantau,106.23,0,-10,15,15,0,1.72,3.04,4.19
SURE,2024-02-26,50,beli,108.06,30,-10,15,15,0,1.29,1.91,4.66
SURE,2024-03-04,50,beli,109.45,30,-10,15,15,0,0.61,1.12,3.73
SURE,2024-03-11,20,pantau,110.12,30,-10,-15,15,0,0.51,2.7,3.45
SURE,2024-03-18,45,beli,110.68,30,-10,15,15,-5,2.18,2.58,-1.15
SURE,2024-03-25,50,beli,113.09,30,-10,15,15,0,0.39,0.73,-2.83
SURE,2024-04-02,20,pantau,113.53,30,-10,-15,15,0,0.34,-3.63,-4.67
SURE,2024-04-09,25,pantau,113.92,30,-10,-15,15,5,-3.95,-3.53,-2.32
SURE,2024-04-16,15,pantau,109.41,30,-10,-15,15,-5,0.44,-1.08,2.3
SURE,2024-04-23,45,beli,109.89,30,-10,15,15,-5,-1.51,1.25,2.07
SURE,2024-04-30,-35,pantau,108.23,0,-10,-15,-15,5,2.81,3.42,1.74
SURE,2024-05-07,0,pantau,111.27,0,-10,15,-15,10,0.59,0.8,-0.16
SURE,2024-05-14,45,beli,111.93,30,-10,15,15,-5,0.21,-1.62,-0.85
SURE,2024-05-21,15,pantau,112.17,30,-10,-15,15,-5,-1.82,-0.96,-1.24
SURE,2024-05-29,-5,pantau,110.12,0,-10,-15,15,5,0.88,0.78,-0.2
SURE,2024-06-05,25,pantau,111.09,0,-10,15,15,5,-0.11,-0.28,-1.1
SURE,2024-06-12,25,pantau,110.98,0,-10,15,15,5,-0.18,-0.97,1.72
SURE,2024-06-20,55,beli,110.78,30,-10,15,15,5,-0.79,-0.82,1.06
SURE,2024-06-27,-5,pantau,109.9,0,-10,-15,15,5,-0.03,2.71,2.58
SURE,2024-07-05,-65,jual,109.87,-30,-10,-15,-15,5,2.74,1.89,-0.79
SURE,2024-07-12,-5,pantau,112.88,0,-10,15,-15,5,-0.83,-0.13,-3.28
SURE,2024-07-19,-35,pantau,111.95,0,-10,-15,-15,5,0.7,-2.63,-0.08
SURE,2024-07-26,25,pantau,112.74,30,-10,15,-15,5,-3.31,-3.16,1.67
SURE,2024-08-02,-15,pantau,109.01,30,-10,-15,-15,-5,0.15,2.62,5.59
SURE,2024-08-09,-15,pantau,109.18,0,-10,15,-15,-5,2.46,4.99,1.33
SURE,2024-08-16,-35,pantau,111.86,-30,-10,15,-15,5,2.47,2.9,1.74
SURE,2024-08-23,-45,jual,114.62,-30,-10,15,-15,-5,0.42,-3.48,1.06
SURE,2024-08-30,-45,jual,115.11,-30,-10,15,-15,-5,-3.89,-1.13,1.7
SURE,2024-09-09,-35,pantau,110.63,0,-10,-15,-15,5,2.87,4.71,6.1
SURE,2024-09-16,25,pantau,113.81,30,-10,15,-15,5,1.79,2.86,5.09
SURE,2024-09-23,20,pantau,115.84,30,-10,15,-15,0,1.05,1.32,1.99
SURE,2024-09-30,50,beli,117.06,30,-10,15,15,0,0.27,2.17,-0.24
SURE,2024-10-07,20,pantau,117.38,30,-10,-15,15,0,1.89,0.66,-1.58
SURE,2024-10-14,50,beli,119.6,30,-10,15,15,0,-1.21,-2.35,2.38
SURE,2024-10-21,15,pantau,118.16,30,-10,-15,15,-5,-1.16,-2.22,1.71
SURE,2024-10-28,15,pantau,116.79,30,-10,15,-15,-5,-1.08,4.85,5.78
SURE,2024-11-04,-10,pantau,115.53,30,-10,-15,-15,0,5.99,4.03,6.48
SURE,2024-11-11,50,beli,122.45,30,-10,15,15,0,-1.86,0.89,-1.89
SURE,2024-11-18,15,pantau,120.18,30,-10,-15,15,-5,2.8,2.36,-1.84
SURE,2024-11-25,50,beli,123.54,30,-10,15,15,0,-0.43,-2.75,-5.59
SURE,2024-12-03,30,pantau,123.01,30,-10,-15,15,10,-2.33,-4.1,-6.73
SURE,2024-12-10,-5,pantau,120.14,30,-10,-15,-15,5,-1.81,-2.92,-5.06
SURE,2024-12-17,-5,pantau,117.97,30,-10,-15,-15,5,-1.13,-2.74,1.03
SURE,2024-12-24,25,pantau,116.63,30,-10,15,-15,5,-1.63,-2.21,1.99
SURE,2025-01-02,-30,pantau,114.73,0,-10,-15,-15,10,-0.59,3.87,2.67
SURE,2025-01-10,-40,jual,114.06,0,-10,-15,-15,0,4.49,4.3,4.07
SURE,2025-01-17,-15,pantau,119.18,-30,-10,15,15,-5,-0.18,-1.15,0.13
SURE,2025-01-27,-45,jual,118.96,-30,-10,-15,15,-5,-0.97,-0.22,-2.67
SURE,2025-02-03,-5,pantau,117.8,0,-10,-15,15,5,0.76,1.3,-5.44
SURE,2025-02-10,15,pantau,118.7,0,-10,15,15,-5,0.53,-2.46,-8.05
SURE,2025-02-18,55,beli,119.34,30,-10,15,15,5,-2.98,-6.65,-7.33
SURE,2025-02-25,-5,pantau,115.78,0,-10,-15,15,5,-3.79,-5.73,-2.47
SURE,2025-03-04,-10,pantau,111.4,0,-10,-15,15,0,-2.02,-0.72,-0.34
SURE,2025-03-11,-40,jual,109.15,0,-10,-15,-15,0,1.32,3.46,-10.98
SURE,2025-03-18,20,pantau,110.6,0,-10,15,15,0,2.1,0.38,-5.74
SURE,2025-03-25,-10,pantau,112.92,-30,-10,15,15,0,-1.68,-13.95,-7.08
SURE,2025-04-01,-35,pantau,111.02,-30,-10,15,-15,5,-12.48,-6.1,-2.56
SURE,2025-04-08,-70,jual,97.17,-30,-10,-15,-15,0,7.28,7.99,13.05
SURE,2025-04-15,-40,jual,104.25,-30,-10,15,-15,0,0.66,3.77,8.77
SURE,2025-04-23,-40,jual,104.93,-30,-10,15,-15,0,3.09,4.69,7.48
SURE,2025-04-30,0,pantau,108.18,0,-10,15,-15,10,1.55,4.81,4.33
SURE,2025-05-07,-5,pantau,109.85,0,-10,15,-15,5,3.22,2.67,2.69
SURE,2025-05-14,-10,pantau,113.39,0,-10,15,-15,0,-0.53,-0.46,0.8
SURE,2025-05-21,-15,pantau,112.78,0,-10,-15,15,-5,0.07,0.02,1.02
SURE,2025-05-29,15,pantau,112.86,30,-10,15,-15,-5,-0.05,1.27,2.79
SURE,2025-06-05,-5,pantau,112.8,30,-10,-15,-15,5,1.33,1.0,4.28
SURE,2025-06-12,55,beli,114.3,30,-10,15,15,5,-0.32,1.5,3.16
SURE,2025-06-20,25,pantau,113.93,30,-10,-15,15,5,1.82,3.25,1.91
SURE,2025-06-27,60,beli,116.01,30,-10,15,15,10,1.4,1.64,2.61
SURE,2025-07-07,20,pantau,117.63,30,-10,-15,15,0,0.24,-1.3,-1.21
SURE,2025-07-14,50,beli,117.91,30,-10,15,15,0,-1.53,0.96,-1.45
SURE,2025-07-21,-35,pantau,116.11,0,-10,-15,-15,5,2.52,0.09,2.24
SURE,2025-07-28,25,pantau,119.04,30,-10,15,-15,5,-2.38,-2.39,1.7
SURE,2025-08-04,-5,pantau,116.21,30,-10,-15,-15,5,-0.01,2.16,4.34
SURE,2025-08-11,-5,pantau,116.2,0,-10,15,-15,5,2.16,4.19,5.09
SURE,2025-08-18,-35,pantau,118.71,0,-10,-15,-15,5,1.98,2.14,3.44
SURE,2025-08-25,-45,jual,121.07,-30,-10,15,-15,-5,0.16,0.86,1.73
SURE,2025-09-02,-35,pantau,121.26,0,-10,-15,-15,5,0.7,1.27,1.02
SURE,2025-09-09,0,pantau,122.11,0,-10,-15,15,10,0.57,0.86,-0.29
SURE,2025-09-16,30,pantau,122.8,0,-10,15,15,10,0.29,-0.25,-1.82
SURE,2025-09-23,25,pantau,123.16,30,-10,15,-15,5,-0.54,-1.14,-0.53
SURE,2025-09-30,-5,pantau,122.5,30,-10,-15,-15,5,-0.61,-1.58,-0.26
SURE,2025-10-07,-35,pantau,121.75,0,-10,-15,-15,5,-0.98,0.62,-1.15
SURE,2025-10-14,25,pantau,120.57,30,-10,15,-15,5,1.61,1.34,1.28
SURE,2025-10-21,-5,pantau,122.51,0,-10,15,-15,5,-0.27,-1.75,-2.37
SURE,2025-10-28,-35,pantau,122.18,0,-10,-15,-15,5,-1.49,-0.06,1.01
SURE,2025-11-04,-65,jual,120.36,-30,-10,-15,-15,5,1.46,-0.63,4.52
SURE,2025-11-11,-5,pantau,122.11,0,-10,15,-15,5,-2.05,1.07,4.64
SURE,2025-11-18,-35,pantau,119.6,0,-10,-15,-15,5,3.19,5.18,6.56
SURE,2025-11-25,-5,pantau,123.42,0,-10,15,-15,5,1.93,3.53,4.8
SURE,2025-12-03,-40,jual,125.8,-30,-10,15,-15,0,1.57,1.31,1.68
SURE,2025-12-10,-10,pantau,127.77,-30,-10,15,15,0,-0.26,1.23,4.04
SURE,2025-12-17,-40,jual,127.45,-30,-10,-15,15,0,1.49,0.37,3.88
SURE,2025-12-24,60,beli,129.34,30,-10,15,15,10,-1.1,2.78,2.28
SURE,2026-01-02,25,pantau,127.92,30,-10,-15,15,5,3.92,3.49,3.04
SURE,2026-01-09,20,pantau,132.93,0,-10,15,15,0,-0.41,-0.48,0.33
SURE,2026-01-16,-40,jual,132.39,0,-10,-15,-15,0,-0.08,-0.44,0.23
SURE,2026-01-26,-10,pantau,132.29,0,-10,15,-15,0,-0.36,0.82,0.1
SURE,2026-02-02,55,beli,131.81,30,-10,15,15,5,1.18,0.68,1.09
SURE,2026-02-09,60,beli,133.37,30,-10,15,15,10,-0.5,-0.71,-2.71
SURE,2026-02-17,25,pantau,132.7,30,-10,-15,15,5,-0.21,0.41,-2.59
SURE,2026-02-24,25,pantau,132.42,30,-10,-15,15,5,0.63,-2.01,-3.24
SURE,2026-03-03,30,pantau,133.25,30,-10,-15,15,10,-2.62,-2.99,-4.57
SURE,2026-03-10,25,pantau,129.76,30,-10,-15,15,5,-0.39,-1.26,1.31
SURE,2026-03-17,55,beli,129.26,30,-10,15,15,5,-0.87,-1.62,2.83
SURE,2026-03-24,50,beli,128.13,30,-10,15,15,0,-0.76,2.6,6.43
SURE,2026-03-31,50,beli,127.16,30,-10,15,15,0,3.38,4.53,7.13
SURE,2026-04-08,-5,pantau,131.46,-30,-10,15,15,5,1.11,3.73,5.71
SURE,2026-04-15,-35,pantau,132.92,-30,-10,15,-15,5,2.6,2.49,2.15
SURE,2026-04-22,-10,pantau,136.37,-30,-10,15,15,0,-0.1,1.91,1.0
SURE,2026-04-29,-40,jual,136.23,-30,-10,-15,15,0,2.01,-0.33,3.58
SURE,2026-05-06,-10,pantau,138.97,-30,-10,15,15,0,-2.3,-0.89,3.48
SURE,2026-05-13,15,pantau,135.78,30,-10,-15,15,-5,1.44,3.93,6.16
SURE,2026-05-20,55,beli,137.73,30,-10,15,15,5,2.45,4.41,4.94
SURE,2026-05-28,20,pantau,141.11,0,-10,15,15,0,1.91,2.15,3.51
SURE,2026-06-04,20,pantau,143.8,0,-10,15,15,0,0.24,0.51,3.68
SURE,2026-06-11,20,pantau,144.15,0,-10,15,15,0,0.26,1.33,2.74
SURE,2026-06-18,20,pantau,144.53,30,-10,-15,15,0,1.06,3.16,2.18
SURE,2026-06-26,45,beli,146.06,30,-10,15,15,-5,2.07,1.4,1.98
SURE,2026-07-06,20,pantau,149.09,30,-10,-15,15,0,-0.66,-0.95,1.25
SURE,2026-07-13,45,beli,148.1,30,-10,15,15,-5,-0.28,0.57,2.24
SURE,2026-07-20,25,pantau,147.68,30,-10,-15,15,5,0.86,2.22,2.8
SURE,2026-07-27,-5,pantau,148.95,0,-10,15,-15,5,1.35,1.66,2.18
SURE,2026-08-03,-30,pantau,150.96,-30,-10,15,-15,10,0.3,0.56,0.07
SURE,2026-08-10,-60,jual,151.42,-30,-10,-15,-15,10,0.26,0.52,-1.66
SURE,2026-08-17,-15,pantau,151.81,0,-10,-15,15,-5,0.26,-0.49,-2.29
TARA,2024-02-09,60,beli,3.05,30,0,15,15,0,33.11,53.77,17.05
TARA,2024-02-16,60,beli,4.06,30,0,15,15,0,15.52,8.37,-1.48
TARA,2024-02-26,60,beli,4.69,30,0,15,15,0,-6.18,-23.88,-14.93
TARA,2024-03-04,30,pantau,4.4,30,0,-15,15,0,-18.86,-9.09,-6.59
TARA,2024-03-11,30,pantau,3.57,30,0,-15,15,0,12.04,11.76,-9.8
TARA,2024-03-18,60,beli,4.0,30,0,15,15,0,-0.25,2.75,-28.75
TARA,2024-03-25,0,pantau,3.99,30,0,-15,-15,0,3.01,-19.3,-24.81
TARA,2024-04-02,-5,pantau,4.11,0,0,15,-15,-5,-21.65,-30.66,-27.49
TARA,2024-04-09,-30,pantau,3.22,0,0,-15,-15,0,-11.49,-6.83,-10.87
TARA,2024-04-16,0,pantau,2.85,30,0,-15,-15,0,5.26,4.56,17.19
TARA,2024-04-23,30,pantau,3.0,30,0,15,-15,0,-0.67,-4.33,-2.33
TARA,2024-04-30,-55,jual,2.98,-30,0,-15,-15,5,-3.69,12.08,-2.35
TARA,2024-05-07,-50,jual,2.87,-30,0,-15,-15,10,16.38,2.09,0.7
TARA,2024-05-14,-35,pantau,3.34,-30,0,15,-15,-5,-12.28,-12.87,-20.66
TARA,2024-05-21,5,pantau,2.93,0,0,-15,15,5,-0.68,-1.37,-17.75
TARA,2024-05-29,70,beli,2.91,30,0,15,15,10,-0.69,-8.93,-25.43
TARA,2024-06-05,40,beli,2.89,0,0,15,15,10,-8.3,-16.61,-28.37
TARA,2024-06-12,-20,pantau,2.65,0,0,-15,-15,10,-9.06,-18.11,-10.94
TARA,2024-06-20,-30,pantau,2.41,0,0,-15,-15,0,-9.96,-14.11,-7.47
TARA,2024-06-27,-30,pantau,2.17,0,0,-15,-15,0,-4.61,8.76,8.29
TARA,2024-07-05,-60,jual,2.07,-30,0,-15,-15,0,14.01,7.73,-1.45
TARA,2024-07-12,-30,pantau,2.36,-30,0,15,-15,0,-5.51,-0.42,-19.49
TARA,2024-07-19,-30,pantau,2.23,0,0,-15,-15,0,5.38,-8.52,-9.87
TARA,2024-07-26,30,pantau,2.35,0,0,15,15,0,-13.19,-19.15,-7.66
TARA,2024-08-02,-25,pantau,2.04,0,0,-15,-15,5,-6.86,-1.47,-1.96
TARA,2024-08-09,-20,pantau,1.9,0,0,-15,-15,10,5.79,14.21,-3.16
TARA,2024-08-16,5,pantau,2.01,0,0,15,-15,5,7.96,-0.5,-6.97
TARA,2024-08-23,-35,pantau,2.17,-30,0,15,-15,-5,-7.83,-15.21,-12.9
TARA,2024-08-30,-55,jual,2.0,-30,0,-15,-15,5,-8.0,-6.5,-8.5
TARA,2024-09-09,-50,jual,1.84,-30,0,-15,-15,10,1.63,2.72,-4.35
TARA,2024-09-16,-20,pantau,1.87,-30,0,15,-15,10,1.07,-2.14,-2.67
TARA,2024-09-23,-50,jual,1.89,-30,0,-15,-15,10,-3.17,-6.88,6.35
TARA,2024-09-30,-20,pantau,1.83,0,0,-15,-15,10,-3.83,-0.55,31.15
TARA,2024-10-07,-20,pantau,1.76,0,0,-15,-15,10,3.41,14.2,47.16
TARA,2024-10-14,40,beli,1.82,0,0,15,15,10,10.44,31.87,41.76
TARA,2024-10-21,35,pantau,2.01,0,0,15,15,5,19.4,28.86,14.93
TARA,2024-10-28,30,pantau,2.4,0,0,15,15,0,7.92,7.5,8.33
TARA,2024-11-04,30,pantau,2.59,0,0,15,15,0,-0.39,-10.81,8.88
TARA,2024-11-11,30,pantau,2.58,0,0,15,15,0,-10.47,0.78,142.25
TARA,2024-11-18,0,pantau,2.31,0,0,-15,15,0,12.55,22.08,143.29
TARA,2024-11-25,30,pantau,2.6,0,0,15,15,0,8.46,140.38,98.85
TARA,2024-12-03,0,pantau,2.82,0,0,-15,15,0,121.63,99.29,97.87
TARA,2024-12-10,0,pantau,6.25,0,0,-15,15,0,-10.08,-17.28,-11.04
TARA,2024-12-17,30,pantau,5.62,30,0,-15,15,0,-8.01,-0.71,-19.04
TARA,2024-12-24,30,pantau,5.17,30,0,-15,15,0,7.93,7.54,-13.93
TARA,2025-01-02,60,beli,5.58,30,0,15,15,0,-0.36,-18.46,-11.47
TARA,2025-01-10,0,pantau,5.56,30,0,-15,-15,0,-18.17,-19.96,-23.92
TARA,2025-01-17,-30,pantau,4.55,0,0,-15,-15,0,-2.2,8.57,-13.85
TARA,2025-01-27,-30,pantau,4.45,0,0,-15,-15,0,11.01,-4.94,-20.9
TARA,2025-02-03,-20,pantau,4.94,-30,0,15,-15,10,-14.37,-20.65,-31.98
TARA,2025-02-10,-60,jual,4.23,-30,0,-15,-15,0,-7.33,-16.78,-3.07
TARA,2025-02-18,-60,jual,3.92,-30,0,-15,-15,0,-10.2,-14.29,10.46
TARA,2025-02-25,-60,jual,3.52,-30,0,-15,-15,0,-4.55,16.48,34.38
TARA,2025-03-04,-60,jual,3.36,-30,0,-15,-15,0,22.02,28.87,19.35
TARA,2025-03-11,-30,pantau,4.1,-30,0,15,-15,0,5.61,15.37,-8.54
TARA,2025-03-18,0,pantau,4.33,-30,0,15,15,0,9.24,-7.39,-3.7
TARA,2025-03-25,0,pantau,4.73,-30,0,15,15,0,-15.22,-20.72,-11.21
TARA,2025-04-01,-30,pantau,4.01,-30,0,-15,15,0,-6.48,3.99,-12.72
TARA,2025-04-08,-30,pantau,3.75,-30,0,-15,15,0,11.2,12.0,-10.67
TARA,2025-04-15,0,pantau,4.17,-30,0,15,15,0,0.72,-16.07,-24.94
TARA,2025-04-23,0,pantau,4.2,0,0,15,-15,0,-16.67,-20.24,-22.62
TARA,2025-04-30,-30,pantau,3.5,0,0,-15,-15,0,-4.29,-10.57,-10.57
TARA,2025-05-07,-60,jual,3.35,-30,0,-15,-15,0,-6.57,-2.99,-6.87
TARA,2025-05-14,-60,jual,3.13,-30,0,-15,-15,0,3.83,0.0,4.15
TARA,2025-05-21,-60,jual,3.25,-30,0,-15,-15,0,-3.69,-4.0,-6.15
TARA,2025-05-29,-60,jual,3.13,-30,0,-15,-15,0,-0.32,4.15,-7.99
TARA,2025-06-05,-60,jual,3.12,-30,0,-15,-15,0,4.49,-2.24,-10.26
TARA,2025-06-12,-30,pantau,3.26,0,0,-15,-15,0,-6.44,-11.66,-3.07
TARA,2025-06-20,-20,pantau,3.05,0,0,-15,-15,10,-5.57,-8.2,12.13
TARA,2025-06-27,-10,pantau,2.88,0,20,-15,-15,0,-2.78,9.72,16.32
TARA,2025-07-07,-30,pantau,2.8,0,0,-15,-15,0,12.86,22.14,12.86
TARA,2025-07-14,-30,pantau,3.16,-30,0,15,-15,0,8.23,6.01,-1.9
TARA,2025-07-21,0,pantau,3.42,-30,0,15,15,0,-2.05,-7.6,-5.85
TARA,2025-07-28,-30,pantau,3.35,-30,0,-15,15,0,-5.67,-7.46,-8.96
TARA,2025-08-04,-35,pantau,3.16,0,0,-15,-15,-5,-1.9,1.9,0.32
TARA,2025-08-11,-5,pantau,3.1,30,0,-15,-15,-5,3.87,-1.61,0.32
TARA,2025-08-18,-5,pantau,3.22,0,0,15,-15,-5,-5.28,-1.55,-4.66
TARA,2025-08-25,-25,pantau,3.05,0,0,-15,-15,5,3.93,1.97,17.38
TARA,2025-09-02,-35,pantau,3.17,-30,0,15,-15,-5,-1.89,-3.15,37.22
TARA,2025-09-09,-65,jual,3.11,-30,0,-15,-15,-5,-1.29,15.11,54.98
TARA,2025-09-16,5,pantau,3.07,0,0,-15,15,5,16.61,41.69,74.59
TARA,2025-09-23,30,pantau,3.58,0,30,-15,15,0,21.51,34.64,50.84
TARA,2025-09-30,30,pantau,4.35,-30,30,15,15,0,10.8,23.22,17.01
TARA,2025-10-07,60,beli,4.82,0,30,15,15,0,11.2,12.03,-3.63
TARA,2025-10-14,60,beli,5.36,0,30,15,15,0,0.75,-5.04,0.0
TARA,2025-10-21,30,pantau,5.4,0,30,-15,15,0,-5.74,-13.98,25.0
TARA,2025-10-28,30,pantau,5.09,0,30,-15,15,0,-8.74,5.3,48.53
TARA,2025-11-04,30,pantau,4.64,30,30,-15,-15,0,15.39,45.32,46.39
TARA,2025-11-11,60,beli,5.36,30,30,15,-15,0,25.93,41.04,7.09
TARA,2025-11-18,60,beli,6.75,0,30,15,15,0,12.0,0.74,-20.74
TARA,2025-11-25,60,beli,7.56,0,30,15,15,0,-10.05,-24.07,-27.38
TARA,2025-12-03,30,pantau,6.8,0,30,-15,15,0,-15.59,-21.32,-20.88
TARA,2025-12-10,60,beli,5.74,0,30,15,15,0,-6.79,-4.36,0.17
TARA,2025-12-17,30,pantau,5.35,30,30,-15,-15,0,2.62,0.56,-6.36
TARA,2025-12-24,60,beli,5.49,30,30,15,-15,0,-2.0,4.74,21.49
TARA,2026-01-02,30,pantau,5.38,0,30,15,-15,0,6.88,-6.88,30.86
TARA,2026-01-09,30,pantau,5.75,0,30,15,-15,0,-12.87,16.0,12.7
TARA,2026-01-16,-30,pantau,5.01,-30,30,-15,-15,0,33.13,40.52,30.74
TARA,2026-01-26,30,pantau,6.67,-30,30,15,15,0,5.55,-2.85,-17.99
TARA,2026-02-02,0,pantau,7.04,-30,30,-15,15,0,-7.95,-6.96,-12.64
TARA,2026-02-09,30,pantau,6.48,0,30,-15,15,0,1.08,-15.59,-11.88
TARA,2026-02-17,60,beli,6.55,0,30,15,15,0,-16.49,-6.11,-16.79
TARA,2026-02-24,30,pantau,5.47,30,30,-15,-15,0,12.43,4.39,-8.41
TARA,2026-03-03,60,beli,6.15,30,30,15,-15,0,-7.15,-11.38,-15.28
TARA,2026-03-10,0,pantau,5.71,0,30,-15,-15,0,-4.55,-12.26,-8.58
TARA,2026-03-17,0,pantau,5.45,-30,30,15,-15,0,-8.07,-4.4,-4.4
TARA,2026-03-24,-20,pantau,5.01,-30,30,-15,-15,10,3.99,4.19,7.98
TARA,2026-03-31,30,pantau,5.21,-30,30,15,15,0,0.19,0.0,-0.77
TARA,2026-04-08,25,pantau,5.22,0,30,15,-15,-5,-0.19,3.64,8.43
TARA,2026-04-15,-5,pantau,5.21,-30,30,15,-15,-5,3.84,-0.77,-0.19
TARA,2026-04-22,-25,pantau,5.41,-30,10,15,-15,-5,-4.44,4.62,-12.01
TARA,2026-04-29,5,pantau,5.17,0,10,-15,15,-5,9.48,0.58,-8.12
